duration,days_left,is_vistara,is_zero_stops,departure_time_Early_Morning,departure_time_Evening,departure_time_Morning,departure_time_Night,source_city_Chennai,source_city_Delhi,source_city_Hyderabad,source_city_Kolkata,source_city_Mumbai,arrival_time_Early_Morning,arrival_time_Evening,arrival_time_Late_Night,arrival_time_Morning,arrival_time_Night,destination_city_Chennai,destination_city_Delhi,destination_city_Hyderabad,destination_city_Kolkata,destination_city_Mumbai
26.67,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.42,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7.42,23,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10.17,13,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10.92,37,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
24.42,16,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
14.92,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8.75,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
22.75,13,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.58,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
20.67,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14.25,20,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
12.67,32,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.5,32,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16.42,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
20.42,31,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.25,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13.0,11,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8.58,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.17,43,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20.25,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10.83,36,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16.92,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.17,30,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22.83,26,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24.67,45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14.58,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28.33,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2.5,32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9.75,29,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14.0,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.08,31,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.67,16,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2.25,23,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
18.08,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27.58,46,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9.0,35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10.25,49,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22.67,39,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23.08,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2.75,23,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.75,39,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13.0,24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9.25,35,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22.75,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.0,42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12.92,33,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10.17,46,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.75,11,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10.17,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14.25,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17.83,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26.33,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.42,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.17,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24.25,38,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
11.67,34,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.08,37,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2.33,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
21.0,46,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6.75,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15.5,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.83,27,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21.83,25,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
10.58,21,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6.83,43,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14.92,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.67,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.0,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27.67,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
17.33,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.83,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.0,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
14.25,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.67,27,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25.58,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.08,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.92,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21.58,25,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
22.92,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
22.5,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14.17,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29.5,38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
11.92,41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.0,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14.83,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25.17,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.58,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.83,33,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
18.17,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.92,34,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.67,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14.92,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4.58,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16.08,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9.5,18,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2.25,10,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9.83,12,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.75,49,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8.75,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8.08,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.83,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
12.67,23,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.83,10,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9.58,36,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9.83,44,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15.33,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2.67,20,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14.25,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
12.0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
14.92,41,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26.17,27,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12.42,28,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13.67,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
15.17,19,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12.67,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
23.17,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.0,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
17.33,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14.25,22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
15.58,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11.33,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.5,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.0,45,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.25,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6.42,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8.17,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6.83,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8.92,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13.17,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12.67,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23.75,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.17,34,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9.83,19,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11.5,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8.33,23,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16.0,34,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.25,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2.67,42,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.75,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37.58,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22.58,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.58,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24.08,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15.75,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15.25,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.42,19,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.08,49,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
11.17,46,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2.25,34,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
11.0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12.75,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6.25,36,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16.83,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20.25,23,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16.25,34,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13.0,29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
16.17,47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23.33,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10.25,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.5,37,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7.5,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8.75,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
11.58,41,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.33,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6.08,19,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9.67,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
21.83,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11.25,14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24.33,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
8.75,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11.17,9,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15.17,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6.67,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
12.0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8.75,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14.58,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10.08,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
7.58,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
16.5,39,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10.17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14.92,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
15.08,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13.67,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28.33,38,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8.08,39,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.92,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.67,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12.17,22,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
15.42,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.25,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.92,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13.0,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
14.92,36,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11.67,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15.67,24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.83,8,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2.08,47,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.25,24,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2.33,14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
34.33,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22.42,36,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.17,37,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
11.0,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23.42,14,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15.25,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10.5,28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8.75,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16.33,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17.08,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8.42,30,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9.5,38,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9.83,33,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6.58,44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29.17,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
11.17,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24.33,29,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
16.83,43,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
11.5,43,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2.83,24,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9.25,28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25.75,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9.5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19.0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14.83,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2.08,42,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
22.33,23,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16.83,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13.08,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.25,39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17.33,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.75,25,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20.17,42,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5.17,19,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26.08,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13.5,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.75,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2.92,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6.5,24,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13.33,41,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26.5,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.33,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
16.42,18,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.0,41,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
13.0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9.25,34,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.58,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21.08,36,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5.5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.75,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10.17,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15.42,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.33,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12.5,41,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11.33,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12.42,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
11.5,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19.75,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23.25,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15.83,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.25,37,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9.33,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
16.0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19.5,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.33,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
19.08,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22.42,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16.0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10.25,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7.0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.33,18,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
27.33,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8.08,14,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9.17,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9.42,48,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.33,13,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9.58,43,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.67,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.58,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
22.92,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5.92,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23.58,19,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
